3,17,24,20,22,0,2,19.3333,10.8889,
10,16,23,7,16,2,7,19.7,3.81,
10,1,22,0,23,0,9,9.2,54.16,
10,7,23,0,23,4,10,15,28.2,
11,0,22,0,22,0,7,13.2727,76.9256,
7,15,22,5,16,0,5,20,4.85714,
9,13,21,6,17,2,7,18.7778,5.7284,
2,14,24,18,20,0,2,19,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
3,23,24,4,6,0,2,23.3333,0.222222,
4,8,22,6,19,0,4,15,25,
3,17,24,16,21,0,3,20.3333,8.22222,
6,6,22,0,22,3,6,10.6667,27.8889,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,20,22,0,2,19.3333,10.8889,
10,16,23,7,16,2,7,19.7,3.81,
10,1,22,0,23,0,9,9.2,54.16,
11,0,22,0,22,0,7,13.2727,76.9256,
7,15,22,5,16,0,5,20,4.85714,
9,13,21,6,17,2,7,18.7778,5.7284,
2,14,24,18,20,0,2,19,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
3,23,24,4,6,0,2,23.3333,0.222222,
4,8,22,6,19,0,4,15,25,
3,17,24,16,21,0,3,20.3333,8.22222,
6,6,22,0,22,3,6,10.6667,27.8889,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,20,22,0,2,19.3333,10.8889,
10,16,23,7,16,2,7,19.7,3.81,
10,1,22,0,23,0,9,9.2,54.16,
11,0,22,0,22,0,7,13.2727,76.9256,
7,15,22,5,16,0,5,20,4.85714,
9,13,21,6,17,2,7,18.7778,5.7284,
2,14,24,18,20,0,2,19,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
3,23,24,4,6,0,2,23.3333,0.222222,
4,8,22,6,19,0,4,15,25,
3,17,24,16,21,0,3,20.3333,8.22222,
6,6,22,0,22,3,6,10.6667,27.8889,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,20,22,0,2,19.3333,10.8889,
10,16,23,7,16,2,7,19.7,3.81,
10,1,22,0,23,0,9,9.2,54.16,
11,0,22,0,22,0,7,13.2727,76.9256,
7,15,22,5,16,0,5,20,4.85714,
9,13,21,6,17,2,7,18.7778,5.7284,
2,14,24,18,20,0,2,19,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
3,23,24,4,6,0,2,23.3333,0.222222,
4,8,22,6,19,0,4,15,25,
3,17,24,16,21,0,3,20.3333,8.22222,
6,6,22,0,22,3,6,10.6667,27.8889,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
3,17,24,20,22,0,2,19.3333,10.8889,
7,15,22,5,16,0,5,20,4.85714,
9,13,21,6,17,2,7,18.7778,5.7284,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,16,21,0,3,20.3333,8.22222,
3,23,24,4,6,0,2,23.3333,0.222222,
10,16,23,7,16,2,7,19.7,3.81,
6,6,22,0,22,3,6,10.6667,27.8889,
10,1,22,0,23,0,9,9.2,54.16,
2,14,24,18,20,0,2,19,25,
4,8,22,6,19,0,4,15,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
3,17,24,20,22,0,2,19.3333,10.8889,
7,15,22,5,16,0,5,20,4.85714,
9,13,21,6,17,2,7,18.7778,5.7284,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,16,21,0,3,20.3333,8.22222,
3,23,24,4,6,0,2,23.3333,0.222222,
10,16,23,7,16,2,7,19.7,3.81,
6,6,22,0,22,3,6,10.6667,27.8889,
10,1,22,0,23,0,9,9.2,54.16,
2,14,24,18,20,0,2,19,25,
4,8,22,6,19,0,4,15,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
3,17,24,20,22,0,2,19.3333,10.8889,
7,15,22,5,16,0,5,20,4.85714,
9,13,21,6,17,2,7,18.7778,5.7284,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,16,21,0,3,20.3333,8.22222,
3,23,24,4,6,0,2,23.3333,0.222222,
10,16,23,7,16,2,7,19.7,3.81,
6,6,22,0,22,3,6,10.6667,27.8889,
10,1,22,0,23,0,9,9.2,54.16,
2,14,24,18,20,0,2,19,25,
4,8,22,6,19,0,4,15,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
3,17,24,20,22,0,2,19.3333,10.8889,
7,15,22,5,16,0,5,20,4.85714,
9,13,21,6,17,2,7,18.7778,5.7284,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,16,21,0,3,20.3333,8.22222,
3,23,24,4,6,0,2,23.3333,0.222222,
10,16,23,7,16,2,7,19.7,3.81,
6,6,22,0,22,3,6,10.6667,27.8889,
10,1,22,0,23,0,9,9.2,54.16,
2,14,24,18,20,0,2,19,25,
4,8,22,6,19,0,4,15,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
3,17,24,20,22,0,2,19.3333,10.8889,
7,15,22,5,16,0,5,20,4.85714,
9,13,21,6,17,2,7,18.7778,5.7284,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,16,21,0,3,20.3333,8.22222,
3,23,24,4,6,0,2,23.3333,0.222222,
10,16,23,7,16,2,7,19.7,3.81,
6,6,22,0,22,3,6,10.6667,27.8889,
10,1,22,0,23,0,9,9.2,54.16,
2,14,24,18,20,0,2,19,25,
4,8,22,6,19,0,4,15,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
3,17,24,20,22,0,2,19.3333,10.8889,
7,15,22,5,16,0,5,20,4.85714,
9,13,21,6,17,2,7,18.7778,5.7284,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,16,21,0,3,20.3333,8.22222,
3,23,24,4,6,0,2,23.3333,0.222222,
10,16,23,7,16,2,7,19.7,3.81,
6,6,22,0,22,3,6,10.6667,27.8889,
10,1,22,0,23,0,9,9.2,54.16,
2,14,24,18,20,0,2,19,25,
4,8,22,6,19,0,4,15,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
3,17,24,20,22,0,2,19.3333,10.8889,
7,15,22,5,16,0,5,20,4.85714,
9,13,21,6,17,2,7,18.7778,5.7284,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,16,21,0,3,20.3333,8.22222,
3,23,24,4,6,0,2,23.3333,0.222222,
10,16,23,7,16,2,7,19.7,3.81,
6,6,22,0,22,3,6,10.6667,27.8889,
10,1,22,0,23,0,9,9.2,54.16,
2,14,24,18,20,0,2,19,25,
4,8,22,6,19,0,4,15,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
3,17,24,20,22,0,2,19.3333,10.8889,
7,15,22,5,16,0,5,20,4.85714,
9,13,21,6,17,2,7,18.7778,5.7284,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,16,21,0,3,20.3333,8.22222,
3,23,24,4,6,0,2,23.3333,0.222222,
10,16,23,7,16,2,7,19.7,3.81,
6,6,22,0,22,3,6,10.6667,27.8889,
10,1,22,0,23,0,9,9.2,54.16,
2,14,24,18,20,0,2,19,25,
4,8,22,6,19,0,4,15,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
3,17,24,20,22,0,2,19.3333,10.8889,
7,15,22,5,16,0,5,20,4.85714,
9,13,21,6,17,2,7,18.7778,5.7284,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,16,21,0,3,20.3333,8.22222,
3,23,24,4,6,0,2,23.3333,0.222222,
10,16,23,7,16,2,7,19.7,3.81,
6,6,22,0,22,3,6,10.6667,27.8889,
10,1,22,0,23,0,9,9.2,54.16,
2,14,24,18,20,0,2,19,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
3,17,24,20,22,0,2,19.3333,10.8889,
7,15,22,5,16,0,5,20,4.85714,
9,13,21,6,17,2,7,18.7778,5.7284,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,16,21,0,3,20.3333,8.22222,
3,23,24,4,6,0,2,23.3333,0.222222,
10,16,23,7,16,2,7,19.7,3.81,
6,6,22,0,22,3,6,10.6667,27.8889,
10,1,22,0,23,0,9,9.2,54.16,
2,14,24,18,20,0,2,19,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
3,17,24,20,22,0,2,19.3333,10.8889,
7,15,22,5,16,0,5,20,4.85714,
9,13,21,6,17,2,7,18.7778,5.7284,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,16,21,0,3,20.3333,8.22222,
3,23,24,4,6,0,2,23.3333,0.222222,
10,16,23,7,16,2,7,19.7,3.81,
6,6,22,0,22,3,6,10.6667,27.8889,
10,1,22,0,23,0,9,9.2,54.16,
2,14,24,18,20,0,2,19,25,
4,8,22,6,19,0,4,15,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
3,17,24,20,22,0,2,19.3333,10.8889,
7,15,22,5,16,0,5,20,4.85714,
9,13,21,6,17,2,7,18.7778,5.7284,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,16,21,0,3,20.3333,8.22222,
3,23,24,4,6,0,2,23.3333,0.222222,
10,16,23,7,16,2,7,19.7,3.81,
6,6,22,0,22,3,6,10.6667,27.8889,
10,1,22,0,23,0,9,9.2,54.16,
2,14,24,18,20,0,2,19,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
3,17,24,20,22,0,2,19.3333,10.8889,
7,15,22,5,16,0,5,20,4.85714,
9,13,21,6,17,2,7,18.7778,5.7284,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,16,21,0,3,20.3333,8.22222,
3,23,24,4,6,0,2,23.3333,0.222222,
10,16,23,7,16,2,7,19.7,3.81,
6,6,22,0,22,3,6,10.6667,27.8889,
10,1,22,0,23,0,9,9.2,54.16,
2,14,24,18,20,0,2,19,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
3,17,24,20,22,0,2,19.3333,10.8889,
7,15,22,5,16,0,5,20,4.85714,
9,13,21,6,17,2,7,18.7778,5.7284,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,16,21,0,3,20.3333,8.22222,
3,23,24,4,6,0,2,23.3333,0.222222,
10,16,23,7,16,2,7,19.7,3.81,
6,6,22,0,22,3,6,10.6667,27.8889,
10,1,22,0,23,0,9,9.2,54.16,
2,14,24,18,20,0,2,19,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
3,17,24,20,22,0,2,19.3333,10.8889,
7,15,22,5,16,0,5,20,4.85714,
9,13,21,6,17,2,7,18.7778,5.7284,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,16,21,0,3,20.3333,8.22222,
3,23,24,4,6,0,2,23.3333,0.222222,
10,16,23,7,16,2,7,19.7,3.81,
6,6,22,0,22,3,6,10.6667,27.8889,
10,1,22,0,23,0,9,9.2,54.16,
2,14,24,18,20,0,2,19,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
3,17,24,20,22,0,2,19.3333,10.8889,
7,15,22,5,16,0,5,20,4.85714,
9,13,21,6,17,2,7,18.7778,5.7284,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,16,21,0,3,20.3333,8.22222,
3,23,24,4,6,0,2,23.3333,0.222222,
10,16,23,7,16,2,7,19.7,3.81,
6,6,22,0,22,3,6,10.6667,27.8889,
10,1,22,0,23,0,9,9.2,54.16,
2,14,24,18,20,0,2,19,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
3,17,24,20,22,0,2,19.3333,10.8889,
7,15,22,5,16,0,5,20,4.85714,
9,13,21,6,17,2,7,18.7778,5.7284,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,16,21,0,3,20.3333,8.22222,
3,23,24,4,6,0,2,23.3333,0.222222,
10,16,23,7,16,2,7,19.7,3.81,
6,6,22,0,22,3,6,10.6667,27.8889,
10,1,22,0,23,0,9,9.2,54.16,
2,14,24,18,20,0,2,19,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
3,17,24,20,22,0,2,19.3333,10.8889,
7,15,22,5,16,0,5,20,4.85714,
9,13,21,6,17,2,7,18.7778,5.7284,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,16,21,0,3,20.3333,8.22222,
3,23,24,4,6,0,2,23.3333,0.222222,
10,16,23,7,16,2,7,19.7,3.81,
6,6,22,0,22,3,6,10.6667,27.8889,
10,1,22,0,23,0,9,9.2,54.16,
2,14,24,18,20,0,2,19,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
3,17,24,20,22,0,2,19.3333,10.8889,
7,15,22,5,16,0,5,20,4.85714,
9,13,21,6,17,2,7,18.7778,5.7284,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,16,21,0,3,20.3333,8.22222,
3,23,24,4,6,0,2,23.3333,0.222222,
10,16,23,7,16,2,7,19.7,3.81,
6,6,22,0,22,3,6,10.6667,27.8889,
10,1,22,0,23,0,9,9.2,54.16,
2,14,24,18,20,0,2,19,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
3,17,24,20,22,0,2,19.3333,10.8889,
7,15,22,5,16,0,5,20,4.85714,
9,13,21,6,17,2,7,18.7778,5.7284,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,16,21,0,3,20.3333,8.22222,
3,23,24,4,6,0,2,23.3333,0.222222,
10,16,23,7,16,2,7,19.7,3.81,
6,6,22,0,22,3,6,10.6667,27.8889,
10,1,22,0,23,0,9,9.2,54.16,
2,14,24,18,20,0,2,19,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
3,17,24,20,22,0,2,19.3333,10.8889,
7,15,22,5,16,0,5,20,4.85714,
9,13,21,6,17,2,7,18.7778,5.7284,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,16,21,0,3,20.3333,8.22222,
3,23,24,4,6,0,2,23.3333,0.222222,
10,16,23,7,16,2,7,19.7,3.81,
6,6,22,0,22,3,6,10.6667,27.8889,
10,1,22,0,23,0,9,9.2,54.16,
2,14,24,18,20,0,2,19,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
3,17,24,20,22,0,2,19.3333,10.8889,
7,15,22,5,16,0,5,20,4.85714,
9,13,21,6,17,2,7,18.7778,5.7284,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,16,21,0,3,20.3333,8.22222,
3,23,24,4,6,0,2,23.3333,0.222222,
10,16,23,7,16,2,7,19.7,3.81,
6,6,22,0,22,3,6,10.6667,27.8889,
10,1,22,0,23,0,9,9.2,54.16,
2,14,24,18,20,0,2,19,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
3,17,24,20,22,0,2,19.3333,10.8889,
7,15,22,5,16,0,5,20,4.85714,
9,13,21,6,17,2,7,18.7778,5.7284,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,16,21,0,3,20.3333,8.22222,
3,23,24,4,6,0,2,23.3333,0.222222,
10,16,23,7,16,2,7,19.7,3.81,
6,6,22,0,22,3,6,10.6667,27.8889,
10,1,22,0,23,0,9,9.2,54.16,
2,14,24,18,20,0,2,19,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
3,17,24,20,22,0,2,19.3333,10.8889,
7,15,22,5,16,0,5,20,4.85714,
9,13,21,6,17,2,7,18.7778,5.7284,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,16,21,0,3,20.3333,8.22222,
3,23,24,4,6,0,2,23.3333,0.222222,
10,16,23,7,16,2,7,19.7,3.81,
6,6,22,0,22,3,6,10.6667,27.8889,
10,1,22,0,23,0,9,9.2,54.16,
2,14,24,18,20,0,2,19,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
3,17,24,20,22,0,2,19.3333,10.8889,
7,15,22,5,16,0,5,20,4.85714,
9,13,21,6,17,2,7,18.7778,5.7284,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,16,21,0,3,20.3333,8.22222,
3,23,24,4,6,0,2,23.3333,0.222222,
10,16,23,7,16,2,7,19.7,3.81,
6,6,22,0,22,3,6,10.6667,27.8889,
10,1,22,0,23,0,9,9.2,54.16,
2,14,24,18,20,0,2,19,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
3,17,24,20,22,0,2,19.3333,10.8889,
7,15,22,5,16,0,5,20,4.85714,
9,13,21,6,17,2,7,18.7778,5.7284,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,16,21,0,3,20.3333,8.22222,
3,23,24,4,6,0,2,23.3333,0.222222,
10,16,23,7,16,2,7,19.7,3.81,
6,6,22,0,22,3,6,10.6667,27.8889,
10,1,22,0,23,0,9,9.2,54.16,
2,14,24,18,20,0,2,19,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
3,17,24,20,22,0,2,19.3333,10.8889,
7,15,22,5,16,0,5,20,4.85714,
9,13,21,6,17,2,7,18.7778,5.7284,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,16,21,0,3,20.3333,8.22222,
3,23,24,4,6,0,2,23.3333,0.222222,
10,16,23,7,16,2,7,19.7,3.81,
6,6,22,0,22,3,6,10.6667,27.8889,
10,1,22,0,23,0,9,9.2,54.16,
2,14,24,18,20,0,2,19,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
3,17,24,20,22,0,2,19.3333,10.8889,
7,15,22,5,16,0,5,20,4.85714,
9,13,21,6,17,2,7,18.7778,5.7284,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,16,21,0,3,20.3333,8.22222,
3,23,24,4,6,0,2,23.3333,0.222222,
10,16,23,7,16,2,7,19.7,3.81,
6,6,22,0,22,3,6,10.6667,27.8889,
10,1,22,0,23,0,9,9.2,54.16,
2,14,24,18,20,0,2,19,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
3,17,24,20,22,0,2,19.3333,10.8889,
7,15,22,5,16,0,5,20,4.85714,
9,13,21,6,17,2,7,18.7778,5.7284,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,16,21,0,3,20.3333,8.22222,
3,23,24,4,6,0,2,23.3333,0.222222,
10,16,23,7,16,2,7,19.7,3.81,
6,6,22,0,22,3,6,10.6667,27.8889,
10,1,22,0,23,0,9,9.2,54.16,
2,14,24,18,20,0,2,19,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
3,17,24,20,22,0,2,19.3333,10.8889,
7,15,22,5,16,0,5,20,4.85714,
9,13,21,6,17,2,7,18.7778,5.7284,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,16,21,0,3,20.3333,8.22222,
3,23,24,4,6,0,2,23.3333,0.222222,
10,16,23,7,16,2,7,19.7,3.81,
10,1,22,0,23,0,9,9.2,54.16,
2,14,24,18,20,0,2,19,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
3,17,24,20,22,0,2,19.3333,10.8889,
7,15,22,5,16,0,5,20,4.85714,
9,13,21,6,17,2,7,18.7778,5.7284,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,16,21,0,3,20.3333,8.22222,
3,23,24,4,6,0,2,23.3333,0.222222,
10,16,23,7,16,2,7,19.7,3.81,
10,1,22,0,23,0,9,9.2,54.16,
2,14,24,18,20,0,2,19,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
3,17,24,20,22,0,2,19.3333,10.8889,
7,15,22,5,16,0,5,20,4.85714,
9,13,21,6,17,2,7,18.7778,5.7284,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,16,21,0,3,20.3333,8.22222,
3,23,24,4,6,0,2,23.3333,0.222222,
10,16,23,7,16,2,7,19.7,3.81,
6,6,22,0,22,3,6,10.6667,27.8889,
10,1,22,0,23,0,9,9.2,54.16,
2,14,24,18,20,0,2,19,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
3,17,24,20,22,0,2,19.3333,10.8889,
7,15,22,5,16,0,5,20,4.85714,
9,13,21,6,17,2,7,18.7778,5.7284,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,16,21,0,3,20.3333,8.22222,
3,23,24,4,6,0,2,23.3333,0.222222,
10,16,23,7,16,2,7,19.7,3.81,
10,1,22,0,23,0,9,9.2,54.16,
2,14,24,18,20,0,2,19,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
3,17,24,20,22,0,2,19.3333,10.8889,
7,15,22,5,16,0,5,20,4.85714,
9,13,21,6,17,2,7,18.7778,5.7284,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,16,21,0,3,20.3333,8.22222,
3,23,24,4,6,0,2,23.3333,0.222222,
10,16,23,7,16,2,7,19.7,3.81,
10,1,22,0,23,0,9,9.2,54.16,
2,14,24,18,20,0,2,19,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
3,17,24,20,22,0,2,19.3333,10.8889,
7,15,22,5,16,0,5,20,4.85714,
9,13,21,6,17,2,7,18.7778,5.7284,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,16,21,0,3,20.3333,8.22222,
3,23,24,4,6,0,2,23.3333,0.222222,
10,16,23,7,16,2,7,19.7,3.81,
10,1,22,0,23,0,9,9.2,54.16,
2,14,24,18,20,0,2,19,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
3,17,24,20,22,0,2,19.3333,10.8889,
7,15,22,5,16,0,5,20,4.85714,
9,13,21,6,17,2,7,18.7778,5.7284,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,16,21,0,3,20.3333,8.22222,
3,23,24,4,6,0,2,23.3333,0.222222,
10,16,23,7,16,2,7,19.7,3.81,
10,1,22,0,23,0,9,9.2,54.16,
2,14,24,18,20,0,2,19,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
3,17,24,20,22,0,2,19.3333,10.8889,
7,15,22,5,16,0,5,20,4.85714,
9,13,21,6,17,2,7,18.7778,5.7284,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,16,21,0,3,20.3333,8.22222,
3,23,24,4,6,0,2,23.3333,0.222222,
10,16,23,7,16,2,7,19.7,3.81,
10,1,22,0,23,0,9,9.2,54.16,
2,14,24,18,20,0,2,19,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
3,17,24,20,22,0,2,19.3333,10.8889,
7,15,22,5,16,0,5,20,4.85714,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,16,21,0,3,20.3333,8.22222,
3,23,24,4,6,0,2,23.3333,0.222222,
10,16,23,7,16,2,7,19.7,3.81,
10,1,22,0,23,0,9,9.2,54.16,
2,14,24,18,20,0,2,19,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
3,17,24,20,22,0,2,19.3333,10.8889,
7,15,22,5,16,0,5,20,4.85714,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,16,21,0,3,20.3333,8.22222,
3,23,24,4,6,0,2,23.3333,0.222222,
10,16,23,7,16,2,7,19.7,3.81,
10,1,22,0,23,0,9,9.2,54.16,
2,14,24,18,20,0,2,19,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
3,17,24,20,22,0,2,19.3333,10.8889,
7,15,22,5,16,0,5,20,4.85714,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,16,21,0,3,20.3333,8.22222,
3,23,24,4,6,0,2,23.3333,0.222222,
10,16,23,7,16,2,7,19.7,3.81,
10,1,22,0,23,0,9,9.2,54.16,
2,14,24,18,20,0,2,19,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
3,17,24,20,22,0,2,19.3333,10.8889,
7,15,22,5,16,0,5,20,4.85714,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,16,21,0,3,20.3333,8.22222,
3,23,24,4,6,0,2,23.3333,0.222222,
10,16,23,7,16,2,7,19.7,3.81,
10,1,22,0,23,0,9,9.2,54.16,
2,14,24,18,20,0,2,19,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
3,17,24,20,22,0,2,19.3333,10.8889,
7,15,22,5,16,0,5,20,4.85714,
3,21,23,1,3,0,3,22,0.666667,
3,17,24,16,21,0,3,20.3333,8.22222,
3,23,24,4,6,0,2,23.3333,0.222222,
10,16,23,7,16,2,7,19.7,3.81,
10,1,22,0,23,0,9,9.2,54.16,
2,14,24,18,20,0,2,19,25,
3,14,15,20,22,1,2,14.6667,0.222222,
5,10,24,1,18,0,4,18.8,22.96,
11,0,22,0,22,0,7,13.2727,76.9256,
